# t (s)	mx ()	my ()	mz ()
1.0500070288496913e-08	0.8352936	-0.5479984	-0.03804422
1.0550139108036334e-08	0.84535253	-0.5324074	-0.037365507
1.0600249537755895e-08	0.85496485	-0.5168853	-0.03673475
1.0650394576039886e-08	0.86415255	-0.5014264	-0.036153246
1.0700449832136735e-08	0.87291634	-0.4860592	-0.035623122
1.0750052318227107e-08	0.881221	-0.4708826	-0.035147868
1.0800142710457224e-08	0.8892434	-0.45559645	-0.03471877
1.0850202189491497e-08	0.8969142	-0.4403456	-0.03434103
1.0900355297848099e-08	0.90426886	-0.42507744	-0.034013756
1.095045011284044e-08	0.91130066	-0.40982237	-0.03373785
1.1000509068272061e-08	0.9180276	-0.39455715	-0.03351287
1.1050123133056957e-08	0.9244112	-0.37938982	-0.03333971
1.1100182851243004e-08	0.9305776	-0.3640304	-0.03321507
1.1150276373585355e-08	0.9364811	-0.34858605	-0.033140514
1.1200428257583586e-08	0.9421323	-0.33302993	-0.033115994
1.1250490536313177e-08	0.9475212	-0.31738853	-0.03314144
1.1300069281964803e-08	0.9526146	-0.30176717	-0.03321573
1.1350171889977484e-08	0.95751905	-0.28582817	-0.03334045
1.1400223977840028e-08	0.962177	-0.26973122	-0.033514895
1.1450355565149851e-08	0.96660054	-0.25341326	-0.03373964
1.1500477155792537e-08	0.9707799	-0.23688145	-0.03401447
1.1550520670689134e-08	0.9747068	-0.22013712	-0.03433898
1.160012887890434e-08	0.97835267	-0.20328192	-0.03471015
1.1650202673334214e-08	0.9817766	-0.18598786	-0.035134774
1.1700268489903918e-08	0.98493415	-0.16839273	-0.035609454
1.175041653810124e-08	0.98782	-0.15044244	-0.036134925
1.180050335043492e-08	0.9904133	-0.13216677	-0.036709316
1.1850036640217002e-08	0.99267924	-0.11373146	-0.03732545
1.1900176784728238e-08	0.994654	-0.094684325	-0.037996877
1.1950219488597484e-08	0.99628603	-0.075268485	-0.038713537
1.2000320233685358e-08	0.99755955	-0.055406976	-0.039475802
1.2050465474144096e-08	0.9984497	-0.035088707	-0.040281195
1.2100508102737118e-08	0.9989289	-0.014361431	-0.041124254
1.215009356988878e-08	0.99897385	0.0066299825	-0.04199465
1.2200190023086632e-08	0.9985553	0.028302204	-0.042904865
1.2250234140420628e-08	0.9976408	0.050419904	-0.043839585
1.2300376015448258e-08	0.99619484	0.0730472	-0.044795144
1.2350481219482103e-08	0.99418706	0.09611599	-0.04576147
1.24005241003559e-08	0.99158704	0.11959877	-0.046729483
1.2450140486090706e-08	0.98839015	0.14329755	-0.047682665
1.2500195389737095e-08	0.9845091	0.16759786	-0.048627228
1.255027587175945e-08	0.97993726	0.19226931	-0.049543858
1.2600427516009847e-08	0.9746419	0.21729219	-0.050421305
1.2650491451508597e-08	0.96861744	0.24253635	-0.051244497
1.270005728073935e-08	0.9619087	0.26773334	-0.051995445
1.2750170761132523e-08	0.95436156	0.2933509	-0.05267784
1.2800223059940267e-08	0.9460508	0.3190097	-0.053270888
1.2850352297514343e-08	0.93695563	0.34470516	-0.053765755
1.2900481794290769e-08	0.9270979	0.3703192	-0.054152466
1.2950525243840623e-08	0.9165142	0.39572734	-0.054423474
1.3000133060488082e-08	0.9053152	0.42067537	-0.054573663
1.3050215350376592e-08	0.8933276	0.44554225	-0.05460284
1.3100296695847474e-08	0.88069534	0.47001156	-0.054508556
1.3150442922154027e-08	0.86744654	0.49404335	-0.054292418
1.3200537119946661e-08	0.85366285	0.51751626	-0.053959124
1.3250100795893942e-08	0.83953875	0.54015887	-0.05352015
1.3300223018144974e-08	0.82482004	0.56241864	-0.05297389
1.335029073173856e-08	0.8097377	0.58397305	-0.052335132
1.3400431969970423e-08	0.79431045	0.60484433	-0.051613055
1.345054688478498e-08	0.77862483	0.62496644	-0.05082067
1.3500059641318268e-08	0.7629185	0.6441074	-0.049980182
1.3550213858581638e-08	0.74684656	0.66273975	-0.049082458
1.3600285342502726e-08	0.73068476	0.6805819	-0.04815157
1.3650386997059658e-08	0.71443844	0.69768167	-0.047196914
1.3700530803924352e-08	0.69814074	0.71405345	-0.046229012
1.3750036969356973e-08	0.6820449	0.72950464	-0.045270957
1.380018333530422e-08	0.6657625	0.74445415	-0.04430703
1.385029359299592e-08	0.64953583	0.7587108	-0.043358408
1.3900367374296977e-08	0.633383	0.77230144	-0.04243218
1.3950508219616026e-08	0.6172842	0.78528047	-0.041532658
1.4000057061361846e-08	0.6014591	0.79751444	-0.040676318
1.4050163576888457e-08	0.5855464	0.80931586	-0.039847635
1.4100302455928696e-08	0.56971705	0.82057875	-0.039059542
1.4150388064647175e-08	0.5539977	0.8313122	-0.038316257
1.420047546997703e-08	0.53836787	0.8415556	-0.037619166
1.4250072605150184e-08	0.5229744	0.85124093	-0.03697614
1.430012430505e-08	0.50751656	0.86057794	-0.036376145
1.4350272557994425e-08	0.492097	0.8695162	-0.03582517
1.4400378252911696e-08	0.4767477	0.87805235	-0.035325386
1.4450440496725923e-08	0.46145648	0.88620794	-0.034876995
1.450005512756231e-08	0.44633302	0.8939419	-0.034483023
1.4550117136986253e-08	0.43109012	0.9014109	-0.034136325
1.4600212206117287e-08	0.4158389	0.90856475	-0.03384041
1.465036842371123e-08	0.40055436	0.9154213	-0.03359507
1.4700416119642874e-08	0.3852714	0.92197096	-0.03340087
1.4750511890085798e-08	0.3699246	0.9282463	-0.0332569
1.480011042101322e-08	0.35466367	0.93419313	-0.033163875
1.4850157530789839e-08	0.33917913	0.9399335	-0.03311977
1.490029483596465e-08	0.32356122	0.9454292	-0.033125598
1.4950416736630572e-08	0.3078227	0.95067406	-0.033181384
1.5000461923301964e-08	0.29196295	0.95566595	-0.0332869
1.5050075297518668e-08	0.27607638	0.9603761	-0.033440653
1.510013591065945e-08	0.2598607	0.9648884	-0.03364546
1.5150222451837028e-08	0.24342832	0.96916085	-0.03390037
1.520037130946155e-08	0.2267452	0.97319365	-0.034205817
1.5250437523678816e-08	0.20983776	0.97697103	-0.03456094
1.5300509108642886e-08	0.19265503	0.9804944	-0.034966312
1.5350117302899478e-08	0.17533997	0.9837264	-0.0354174
1.5400159809284586e-08	0.15755793	0.98671645	-0.03592217
1.54502860509365e-08	0.13940719	0.9894274	-0.03647754
1.5500411763781234e-08	0.12089636	0.9918402	-0.037082143
1.5550452436539597e-08	0.102037385	0.9939357	-0.037734024
1.5600057647348926e-08	0.08294942	0.99568635	-0.03842668
1.56501313575902e-08	0.06326668	0.99710333	-0.039171178
1.5700189438701384e-08	0.043157928	0.99814594	-0.03995878
1.575034037819537e-08	0.02256489	0.9987909	-0.040788528
1.5800423167941012e-08	0.0015424242	0.99900895	-0.04165431
1.5850473825559204e-08	-0.019930791	0.998773	-0.042552385
1.5900091483653347e-08	-0.04167992	0.99806106	-0.043470014
1.595013278289113e-08	-0.06407945	0.9968298	-0.044416994
1.600023256690643e-08	-0.0869666	0.99504805	-0.04537962
1.6050377621181077e-08	-0.11032484	0.99268115	-0.04634951
1.6100423575671276e-08	-0.1340679	0.989704	-0.04731468
