# t (s)	mx ()	my ()	mz ()
1.7702338357539518e-09	0.5957405	0.4784676	0.6436414
1.7751092660417397e-09	0.60251236	0.46662506	0.6460274
1.7800478354374442e-09	0.6094667	0.45421734	0.6483423
1.785470911453398e-09	0.6172015	0.44009632	0.65075934
1.790334603426692e-09	0.6242149	0.42697334	0.65280896
1.7952731154671433e-09	0.6313977	0.41318828	0.65476865
1.8001416609506988e-09	0.6385271	0.39912876	0.6565735
1.805031699575171e-09	0.64572245	0.384522	0.65825117
1.8104919173105656e-09	0.65377903	0.3676179	0.659954
1.8153794806563264e-09	0.6609925	0.35193783	0.66131526
1.8202501544724335e-09	0.66816455	0.33578032	0.6625082
1.825190310591117e-09	0.6754021	0.31883502	0.66354024
1.830044684380596e-09	0.68245727	0.30162293	0.66436833
1.8354693930113486e-09	0.6902474	0.28171426	0.6650604
1.840417129350756e-09	0.6972392	0.26292115	0.66546214
1.8452813897068456e-09	0.7039806	0.24384284	0.665629
1.8501695992880447e-09	0.7105953	0.22405882	0.66555405
1.8551075946085795e-09	0.71708477	0.2034419	0.6652153
1.8605207293751044e-09	0.7239383	0.18010402	0.66451997
1.8653888587071657e-09	0.72983354	0.15845254	0.66358644
1.870339376306676e-09	0.73553187	0.13578841	0.6623187
1.8751880978940517e-09	0.74078715	0.11295949	0.66074705
1.880093539067149e-09	0.7457385	0.08923219	0.6588053
1.8850190664194e-09	0.7503015	0.06477622	0.65647954
1.8904290198500886e-09	0.7547935	0.037199236	0.6534661
1.8953148992570115e-09	0.7583392	0.011666327	0.65030926
1.900251492568792e-09	0.7613864	-0.014715709	0.64667827
1.9050970962171375e-09	0.76381415	-0.04115843	0.6426622
1.910020308899938e-09	0.7656692	-0.068550356	0.638103
1.9154828188148026e-09	0.76695794	-0.09952089	0.632455
1.9203367363244233e-09	0.767383	-0.12750836	0.6268954
1.925247617821414e-09	0.7670862	-0.15622547	0.62073416
1.9301646646903626e-09	0.7660233	-0.18533254	0.6140078
1.9350217995126868e-09	0.76419103	-0.21437816	0.6068009
