# t (s)	mx ()	my ()	mz ()
2.510007244100577e-08	-0.033626355	-0.9974677	-0.06051278
2.520027565169094e-08	0.029167503	-0.99745923	-0.06290362
2.5300505916825763e-08	0.094544984	-0.9932224	-0.06549002
2.5400127665685843e-08	0.16182043	-0.98431224	-0.06808536
2.5500289328409923e-08	0.23123722	-0.97016066	-0.0705113
2.560054162177542e-08	0.30167347	-0.95044214	-0.07252721
2.5700190551110184e-08	0.37156105	-0.9252222	-0.07391105
2.580033545340552e-08	0.44043955	-0.89440787	-0.07452243
2.5900572614487603e-08	0.50677633	-0.85855734	-0.07428419
2.6000255085964014e-08	0.56907594	-0.8186663	-0.07323899
2.6100440558848877e-08	0.6271827	-0.7751977	-0.07150406
2.620009007134876e-08	0.68001	-0.7295051	-0.069286145
2.6300332966352563e-08	0.7279832	-0.68189085	-0.06677491
2.6400027743068524e-08	0.77064675	-0.63355106	-0.06420537
2.6500217113846832e-08	0.8087285	-0.5844437	-0.06173007
2.660041831442793e-08	0.84238815	-0.5350668	-0.05950325
2.670012531367976e-08	0.87189615	-0.48575982	-0.057636708
2.6800321860448455e-08	0.89793575	-0.43598002	-0.056181677
2.6900498160292736e-08	0.92068803	-0.3858089	-0.055192493
2.7000180965397693e-08	0.9403321	-0.33523494	-0.054695345
2.710041893213919e-08	0.9572458	-0.2834137	-0.054697357
2.7200057560010113e-08	0.9713111	-0.23059793	-0.05519967
2.7300221854775745e-08	0.98266	-0.17583284	-0.056198575
2.7400472184540172e-08	0.9910763	-0.11899545	-0.057671905
2.7500114317427464e-08	0.99627304	-0.06019684	-0.059564363
2.760024401241878e-08	0.99795306	0.0014144003	-0.06182661
2.7700478125267077e-08	0.9956258	0.065689124	-0.064346395
2.7800148503860402e-08	0.9888314	0.13204002	-0.06695585
2.790029122099482e-08	0.9770069	0.2007502	-0.06948912
2.8000488806768243e-08	0.95975304	0.27085066	-0.071711995
2.810017388746599e-08	0.93698275	0.34096354	-0.073391356
2.820036640901105e-08	0.9085075	0.41062456	-0.07435843
2.8300526390853084e-08	0.874792	0.47819376	-0.074492924
2.840020396449902e-08	0.8366577	0.5422164	-0.073790945
2.8500455121848545e-08	0.7945274	0.602416	-0.07233412
2.860011349782507e-08	0.7497984	0.65746063	-0.070305616
2.870027941956852e-08	0.7028511	0.70765984	-0.06789217
2.880053504476022e-08	0.6546028	0.7527472	-0.06531568
2.8900217818865608e-08	0.60592914	0.7926691	-0.06278701
2.9000373652181258e-08	0.55666953	0.82819575	-0.06043776
2.910002355143121e-08	0.50746644	0.8593828	-0.058409046
2.9200282834209306e-08	0.45777187	0.8869783	-0.056761988
2.9300485099847496e-08	0.40779033	0.9111336	-0.05556517
2.9400119597277623e-08	0.35756093	0.93205345	-0.054852925
2.9500316453965512e-08	0.30622512	0.9501897	-0.05463431
2.960000162541985e-08	0.2540007	0.9654643	-0.05491789
2.9700209423536238e-08	0.19998808	0.9780523	-0.055702575
2.9800352494390703e-08	0.14413652	0.9877693	-0.056971334
2.990001789069498e-08	0.08636814	0.99439603	-0.058683015
3.000025587973365e-08	0.025815923	0.99768317	-0.060800128
3.010038894984388e-08	-0.03726316	0.9971689	-0.06322174
3.0200030088522376e-08	-0.10255842	0.9924048	-0.06580606
3.0300282304871276e-08	-0.17051396	0.9828192	-0.068406925
3.0400448959614047e-08	-0.24010673	0.9679802	-0.07079359
3.050007493531684e-08	-0.3101504	0.9476911	-0.07273108
3.0600292435507174e-08	-0.38033688	0.9216359	-0.07403343
3.0700532225181334e-08	-0.44901842	0.890127	-0.07453958
3.0800163245504764e-08	-0.5145537	0.8539233	-0.07419854
3.0900338840784055e-08	-0.57664233	0.8133688	-0.073055156
3.100002747120506e-08	-0.6338665	0.76976377	-0.07125682
3.1100267947476645e-08	-0.68636924	0.72355413	-0.0689793
3.120043256310275e-08	-0.7336534	0.67581916	-0.066449836
3.130009029652739e-08	-0.77568233	0.6274102	-0.06388557
3.1400345943546215e-08	-0.8132099	0.5782264	-0.06143297
3.15000278991009e-08	-0.8461793	0.5290822	-0.0592561
3.160019602195415e-08	-0.8753573	0.4795243	-0.05742973
3.1700397926965385e-08	-0.9009687	0.42970267	-0.056031145
3.180008490318022e-08	-0.92322713	0.37971148	-0.055105917
3.190028140799733e-08	-0.9426142	0.32877523	-0.054667808
3.2000439112206904e-08	-0.959165	0.27685016	-0.054733194
3.210011015492704e-08	-0.9728898	0.22382808	-0.05529811
3.220034725700121e-08	-0.9838871	0.1687871	-0.056358833
3.230048373375777e-08	-0.9919092	0.111737706	-0.057887405
3.2400128323614126e-08	-0.996686	0.052631594	-0.059829354
3.250037932806842e-08	-0.99789065	-0.009381023	-0.062133133
3.260002719545431e-08	-0.99505156	-0.073593535	-0.06466009
3.270015838441358e-08	-0.98763657	-0.14053008	-0.0672818
3.2800382472403945e-08	-0.9751419	-0.20951024	-0.069790624
3.290005691022282e-08	-0.9572934	-0.27934846	-0.07194792
3.3000222868211156e-08	-0.9337161	-0.3497662	-0.07355533
3.3100399335781135e-08	-0.904562	-0.4192257	-0.07442206
3.320008862722687e-08	-0.8704014	-0.48614064	-0.07445137
3.3300305098376096e-08	-0.83154726	-0.55003726	-0.07364623
3.34004707647211e-08	-0.78904265	-0.60960704	-0.07210691
3.350014855306522e-08	-0.7440108	-0.66403234	-0.070019424
3.3600391691350553e-08	-0.6968322	-0.71361804	-0.06757234
3.3700024754530734e-08	-0.64877146	-0.7578065	-0.06500603
3.380018998623098e-08	-0.5998041	-0.79733974	-0.062480934
3.390044797706116e-08	-0.55046463	-0.8323549	-0.060162533
3.4000127294277455e-08	-0.5012258	-0.8630555	-0.0581787
3.410030088836232e-08	-0.45154333	-0.89017904	-0.056586914
3.42004940218979e-08	-0.401513	-0.9139269	-0.05544902
3.4300183095427974e-08	-0.35117015	-0.9344858	-0.05479788
3.4400383625263803e-08	-0.29970604	-0.95226794	-0.05464253
3.45000073405824e-08	-0.24734458	-0.967189	-0.05498873
3.460021322863264e-08	-0.19311798	-0.9794262	-0.05583511
3.470045058057774e-08	-0.13695453	-0.988781	-0.057164025
3.480007340233074e-08	-0.07891598	-0.9950015	-0.058928154
3.490022573333874e-08	-0.01809599	-0.9978355	-0.06108749
3.500047792418387e-08	0.04538397	-0.9968114	-0.06354208
3.510012340911614e-08	0.11098633	-0.9914743	-0.06613709
3.520025636243155e-08	0.17911053	-0.9812647	-0.0687206
3.530048381652757e-08	0.24890241	-0.96573293	-0.07106614
3.540016208330689e-08	0.3190132	-0.9447254	-0.072934195
3.550032716580815e-08	0.3890422	-0.9179829	-0.0741425
3.5600511626612424e-08	0.45740733	-0.88584185	-0.074542955
