# t (s)	mx ()	my ()	mz ()
4.3000199671550705e-08	-0.8465017	-0.45979482	-0.266646
4.3100034924315154e-08	-0.6794033	-0.68122613	-0.27082753
4.320011610804256e-08	-0.45748854	-0.8479253	-0.2660938
4.330019636586695e-08	-0.20977835	-0.9427382	-0.25778776
4.340002585536739e-08	0.043712135	-0.9655415	-0.2551164
4.3500100429823777e-08	0.29734188	-0.9179575	-0.26098257
4.36001775719203e-08	0.5398131	-0.79705095	-0.26897824
4.370001508885178e-08	0.74546915	-0.6085318	-0.27014807
4.380009775170267e-08	0.88852024	-0.3746962	-0.26317486
4.390017534857067e-08	0.9583968	-0.12346009	-0.25589642
4.4000006351444557e-08	0.9573611	0.13042755	-0.25631067
4.4100082375138476e-08	0.88509	0.3821692	-0.26397568
